path_before,git_tracked,sha256,size_bytes,classification,canonical_replacement,planned_action,destination,reason,rollback_method,references_to_update
paper/notes/caie_revision_pass_1_checks/anonymity_scan.json,yes,f672f131e5d35c2938793d00ca6fcc5a206e09c1bf7e10b895370f20d7f33e8f,67,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/caie_revision_pass_1_checks/anonymity_scan.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/caie_revision_pass_1_checks/main_anonymized_identity_text.txt,yes,42033828ff4ade3ec02d9290ec7fded9f730a0865874cec19423e0553587cd6b,80828,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/caie_revision_pass_1_checks/main_anonymized_identity_text.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/caie_revision_pass_1_checks/main_anonymized_text.txt,yes,42033828ff4ade3ec02d9290ec7fded9f730a0865874cec19423e0553587cd6b,80828,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/caie_revision_pass_1_checks/main_anonymized_text.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/caie_revision_pass_1_checks/meta_commentary_scan.json,yes,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,2,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/caie_revision_pass_1_checks/meta_commentary_scan.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/caie_revision_pass_1_checks/meta_commentary_scan.md,yes,ac66eeeedf8161484a279c54fd59a96e1bf5ef9c8b6dd82daad97612bf191baf,69,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/caie_revision_pass_1_checks/meta_commentary_scan.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/caie_revision_pass_1_checks/post_reference_float_check.json,yes,c7c792f13a8d12517bb921c46922c05df0032b45950bea0f3fc89b2b7fd345c3,88,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/caie_revision_pass_1_checks/post_reference_float_check.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/caie_revision_pass_1_checks/post_reference_float_check.md,yes,531e8564bc319b2ddd58ec2c91200763481b59f871d6cc9d2b76206ef34cbd17,107,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/caie_revision_pass_1_checks/post_reference_float_check.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/compile_check.md,yes,dbb794984caa492f5290bc3e0fb61d3182e0ec5b3527402ed7aa0cad373c6e6d,566,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/compile_check.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/computational_environment/README.md,yes,68eee9373a36a097c3468ef0fe848bcadcbb8450446703fd5ae34e7b6bc527c7,1443,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/computational_environment/README.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/computational_environment/anonymity_style_scan.json,yes,512930ea96f3e97824d7a6dfe79acdd262805ed72b2c47b5fd5c69b5f8806b25,140,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/computational_environment/anonymity_style_scan.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/computational_environment/main_anonymized_text_after_env.txt,yes,97e0c8b8c014da1dac39a9476219878eae5c6b1162bd4f9f8be10e78426b35a7,94633,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/computational_environment/main_anonymized_text_after_env.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/computational_environment/system_info_raw.txt,yes,20367fe0bb8028c74462fee168645a3f5f92a31c4b11f5232fc1bd7528f9c001,4521,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/computational_environment/system_info_raw.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/computational_environment/system_info_sanitized.md,yes,39f41f079fb9826b56361ed6fc7949866cad197255b68792f0446ffba259c2d9,1181,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/computational_environment/system_info_sanitized.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/download_folder_refresh/download_upload_match.json,yes,311239db9078fe0047cf8b1c76f383c3f34be2acd592e3114bbb259dea0bc547,1450,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/download_folder_refresh/download_upload_match.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/download_folder_refresh/download_upload_match.md,yes,f2f95cfb08626e884a5ea3ec2f5ae59f58c59878e52d7a49251bd50013fce133,1376,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/download_folder_refresh/download_upload_match.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/download_folder_refresh/main_anonymized_download_scan.json,yes,dd2aed6549d219e0ac29282d7432115bffa4f653c5ec6e62b1104560f19c4f47,87,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/download_folder_refresh/main_anonymized_download_scan.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/download_folder_refresh/main_anonymized_download_scan.md,yes,28a24b2b244e4d8aa37ea89a9253f3d857496412423085f0aac4bb04b6f7749e,116,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/download_folder_refresh/main_anonymized_download_scan.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/download_folder_refresh/main_anonymized_download_text.txt,yes,2b95959ec7920b98f089085ee1e140d2d51fd839768f86943bd7a21e136051e6,85273,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/download_folder_refresh/main_anonymized_download_text.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/drmaciver_baseline_revision.md,yes,09c4ccb6511830ca7d77109e0b38389c9647cb4b22033e2c3101b3d90e676c93,2008,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/drmaciver_baseline_revision.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/drmaciver_baseline_revision_checks/anonymity_scan.json,yes,f672f131e5d35c2938793d00ca6fcc5a206e09c1bf7e10b895370f20d7f33e8f,67,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/drmaciver_baseline_revision_checks/anonymity_scan.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/drmaciver_baseline_revision_checks/main_anonymized_text.txt,yes,7433218b3094a52df80660cacf75b0d6b04b46bf07405c97edea26cfd5bcb82e,82126,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/drmaciver_baseline_revision_checks/main_anonymized_text.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/drmaciver_baseline_revision_sanity.json,yes,d46bc661d09ff903985f252dc20fe7b9dad820e7e26c7d58843856e288bf450a,64,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/drmaciver_baseline_revision_sanity.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/drmaciver_terminology_consistency.md,yes,6bdf4a711947069b09c0a018a4ad7f539ec94471e064194d94943f38d837a1a6,1917,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/drmaciver_terminology_consistency.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/drmaciver_terminology_consistency_checks/main_anonymized_text.txt,yes,e350121d48155692dcb67663015e2821b7c08b34697bfccbee9879a2d23f9eff,82136,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/drmaciver_terminology_consistency_checks/main_anonymized_text.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/drmaciver_terminology_consistency_checks/terminology_anonymity_scan.json,yes,961332a2227ff52162a521d55cf9ea15fa56f7cc94c093665e7635b1450b7adc,190,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/drmaciver_terminology_consistency_checks/terminology_anonymity_scan.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/exp6_ipsns_budget_curve/README.md,yes,2d5ea82aef31f4e9eaefcd5066bd0911460b8f9b3bffabd9e07bdeb9532253a6,1014,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/exp6_ipsns_budget_curve/README.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/exp7_plain_local_search/README.md,yes,f79d5a5c1d259f9bee3d301b53ba6a9c38aae3ed5e87e6824ee4bc489a77c6cd,1241,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/exp7_plain_local_search/README.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/exp7_plain_local_search/anonymity_style_scan.json,yes,512930ea96f3e97824d7a6dfe79acdd262805ed72b2c47b5fd5c69b5f8806b25,140,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/exp7_plain_local_search/anonymity_style_scan.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/exp7_plain_local_search/main_anonymized_text_after_exp7.txt,yes,a814b3bbdb596e8b163edc4a14276b8279474dc658c04d482ba470d3a6969bb1,92671,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/exp7_plain_local_search/main_anonymized_text_after_exp7.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/exp8_medium_mip_baseline/README.md,yes,51eb7d2ff6fd3b2ee600ec9cfaee84ff3588d157e693b9968889b772a052e025,1335,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/exp8_medium_mip_baseline/README.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/exp8_medium_mip_baseline/anonymity_style_scan.json,yes,512930ea96f3e97824d7a6dfe79acdd262805ed72b2c47b5fd5c69b5f8806b25,140,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/exp8_medium_mip_baseline/anonymity_style_scan.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/exp8_medium_mip_baseline/main_anonymized_text_after_exp8.txt,yes,fb9d7b0b8504a3971342a9bd7246d23985724fca9eeb20e25022f7d7b15fe930,94410,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/exp8_medium_mip_baseline/main_anonymized_text_after_exp8.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/exp9_application_case/README.md,yes,f7cf6f363424b14046222eac9dbde7e464e0a2f33db2718821d3260f8f61ed85,998,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/exp9_application_case/README.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/exp9_application_case/anonymity_style_scan.json,yes,512930ea96f3e97824d7a6dfe79acdd262805ed72b2c47b5fd5c69b5f8806b25,140,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/exp9_application_case/anonymity_style_scan.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/exp9_application_case/main_anonymized_text_after_exp9.txt,yes,2d2111ae9b8c10fa7869ec6f620e0e0a26b4b52b570a329018c3f0e397504035,94895,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/exp9_application_case/main_anonymized_text_after_exp9.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/experiment_gap_audit.md,yes,93c90e621522a946c121dc4e878517cfbc3d126cd35d5b9c99c403e566b7162c,3678,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/experiment_gap_audit.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/experimental_risk_reduction/README.md,yes,a241f257f01a94907bb7999fc823bc5e268c3762830d96276580cd29d202849e,2740,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/experimental_risk_reduction/README.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/experimental_risk_reduction/anonymity_style_scan.json,yes,512930ea96f3e97824d7a6dfe79acdd262805ed72b2c47b5fd5c69b5f8806b25,140,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/experimental_risk_reduction/anonymity_style_scan.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/experimental_risk_reduction/ipsns_gain_concentration.json,yes,245e08dad2d3fe86df86096ebb18f4978157f544a64ac4e78f1626fb84d2039d,2166,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/experimental_risk_reduction/ipsns_gain_concentration.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/experimental_risk_reduction/ipsns_gain_concentration.md,yes,e23c3a260972f84fcb4d8f22644431a5a5b58da1ceb2c9f41e5d026eab5b0d48,1175,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/experimental_risk_reduction/ipsns_gain_concentration.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/experimental_risk_reduction/main_anonymized_text_after_risk_reduction.txt,yes,72dbb196e5df8bf97e7123dfc9ecdaa45d567c881048ad74cacaa8dbad36b665,84904,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/experimental_risk_reduction/main_anonymized_text_after_risk_reduction.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/experimental_risk_reduction/paired_sparse_tests.json,yes,a7f294d24ce63ae6ba6e21f01c7ec266813cf971414f10d4d0b341b80ab13f15,2492,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/experimental_risk_reduction/paired_sparse_tests.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/experimental_risk_reduction/paired_sparse_tests.md,yes,d45deba150bdc5bc74d4ebcae6eeb3f46a8ecb3eca64d62a7f29c43d39cf860b,2226,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/experimental_risk_reduction/paired_sparse_tests.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/experimental_risk_reduction/runtime_quality_summary.json,yes,78800c55b291074017deed44c35d4777527c16264f5fc6cf0c5e35ad05adcb57,1395,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/experimental_risk_reduction/runtime_quality_summary.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/experimental_risk_reduction/runtime_quality_summary.md,yes,433d5ed79606abdb2dc66ad142af08ceb1f1464768fc8f61edd08248d8678c1d,814,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/experimental_risk_reduction/runtime_quality_summary.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/experimental_risk_reduction/sparse_dense_diagnostic.json,yes,21d9ce588418dfbf724fe732b9c9bc915e44a85c9333b0ef9889951438b05a5e,1623,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/experimental_risk_reduction/sparse_dense_diagnostic.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/experimental_risk_reduction/sparse_dense_diagnostic.md,yes,68ce69e14d7c4b65adbcc8425b3660b720941e8b5595adf9e1d635b06073fdaa,1060,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/experimental_risk_reduction/sparse_dense_diagnostic.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_contact_pass/artifact_email_rescan.json,yes,76d8312e29d39e8a3b22850792bf6eeef6668bc4438231f140c82844bd684291,56,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_contact_pass/artifact_email_rescan.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_contact_pass/artifact_email_rescan.md,yes,6a741774436a3d24e7ed67f2696ee39ff70a55e4f7885cdd1729de628a5c0a1a,63,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_contact_pass/artifact_email_rescan.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_contact_pass/cover_letter_draft_text.txt,yes,0bb3412d82622910afe3d4ddf13daeefb9ab9d40d438e27a8bc289ef7d8bd0ae,1586,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_contact_pass/cover_letter_draft_text.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_contact_pass/final_contact_report.md,yes,04266623a7d6ceb76d9a7a08535fb4a17ea979215b12d5d7a8a776ded88ccdc6,2716,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_contact_pass/final_contact_report.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_contact_pass/main_anonymized_text.txt,yes,bf10bee78e189ce9a071bd63253520a7732211ed9c2267c078e6b66c1927531e,80918,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_contact_pass/main_anonymized_text.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_contact_pass/pdf_contact_scan.json,yes,79cd5d32b5547b9c3081d3c085339d855e0366550ce4a70b7a1e565108e42a12,698,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_contact_pass/pdf_contact_scan.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_contact_pass/pdf_contact_scan.md,yes,6192a2d4794c2bb541dd393f6986fda768ac5d895f00d1db6a11347cade0914e,596,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_contact_pass/pdf_contact_scan.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_contact_pass/placeholders_after.txt,yes,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_contact_pass/placeholders_after.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_contact_pass/placeholders_before.txt,yes,a3634e181ebb6ecf9b2c2638ce94c1100cad8da2ccb8c9cff59471948235f99a,292,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_contact_pass/placeholders_before.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_contact_pass/title_page_text.txt,yes,ddaf6ec05c2df69c95b7fbd4b71ce604a4f1a8b8e10cfdde7d7ac5274695af31,1121,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_contact_pass/title_page_text.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_layout_readability_audit/anonymity_style_scan.json,yes,512930ea96f3e97824d7a6dfe79acdd262805ed72b2c47b5fd5c69b5f8806b25,140,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_layout_readability_audit/anonymity_style_scan.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_layout_readability_audit/final_layout_audit.json,yes,eaabb3ab01929e567f38a90ebf5b8b1c343e3f59fe4b2e35627b64df114769bc,1642,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_layout_readability_audit/final_layout_audit.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_layout_readability_audit/final_layout_audit.md,yes,4f8ec2db816638bfddcd68eabbd5ee71b45cac17563c502ed750711e486cdf31,1103,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_layout_readability_audit/final_layout_audit.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_layout_readability_audit/main_anonymized_text.txt,yes,0ae154a8351cb45b102852bc85ba6a7320ff9a954120dbaedc593604d23fae6e,93964,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_layout_readability_audit/main_anonymized_text.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_layout_readability_audit/main_anonymized_text_final_layout.txt,yes,0ae154a8351cb45b102852bc85ba6a7320ff9a954120dbaedc593604d23fae6e,93964,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_layout_readability_audit/main_anonymized_text_final_layout.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_placeholder_pass/cover_letter_draft_text.txt,yes,0bb3412d82622910afe3d4ddf13daeefb9ab9d40d438e27a8bc289ef7d8bd0ae,1586,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_placeholder_pass/cover_letter_draft_text.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_placeholder_pass/final_placeholder_report.md,yes,b576267957aa94497d2a128f7386fa40bd28cf7422611cd6f830e790a4aee62c,2700,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_placeholder_pass/final_placeholder_report.md,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_placeholder_pass/main_anonymized_text.txt,yes,bf10bee78e189ce9a071bd63253520a7732211ed9c2267c078e6b66c1927531e,80918,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_placeholder_pass/main_anonymized_text.txt,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
paper/notes/final_placeholder_pass/pdf_placeholder_scan.json,yes,59ba57f364ee44ed016d131a5ae983bdfe1c4ddd69dcf55293dd430720afb28e,771,historical,paper_coap/ or docs/archive/,git_mv_archive,docs/archive/predecessor_manuscripts/paper_legacy_pre_coap/notes/final_placeholder_pass/pdf_placeholder_scan.json,Separate stale EJCO/legacy from COAP canonical,git checkout 6c04ff1 -- path,"README, docs/INDEX.md"
